AppID,Name,Release date,release_year,studio_name,studio_city,studio_state,studio_state_full,studio_type,studio_tags,Price,owners_estimate,Peak CCU,Positive,Negative,total_reviews,review_pct_positive,Metacritic score,Recommendations,Average playtime forever,Median playtime forever,Windows,Mac,Linux,Genres,Categories,Tags,Supported languages,Developers,Publishers
1072500,AO Tennis 2,2020-01-09,2020,Big Ant Studios,Melbourne,VIC,Victoria,Studio,Console|PC,9.99,150000.0,30,1105,471,1576,70.1,65,1188,814,505,True,False,False,Sports,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards,Remote Play Together,Family Sharing","Sports,Tennis,Multiplayer,Character Customization,Action,Simulation,Realistic,Arcade,Top-Down,Management,PvP,Physics,Artificial Intelligence,Level Editor,Resource Management,Conversation,Co-op,Local Co-Op,Online Co-Op,Singleplayer","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Traditional Chinese', 'Korean', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Russian']",Big Ant Studios,Nacon
318840,Tempopo,2025-04-17,2025,Witch Beam,Brisbane,QLD,Queensland,Studio,PC|Console,13.99,10000.0,0,43,1,44,97.7,,0,0,0,True,True,True,"Casual,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Camera Comfort,Custom Volume Controls,Adjustable Difficulty,Playable without Timed Input,Save Anytime,Stereo Sound,Subtitle Options,Steam Cloud,Family Sharing","Puzzle,Music,Creature Collector,Psychedelic,3D,Singleplayer,Colorful,Lemmings,Family Friendly,Magic,Cartoony,Cozy,Female Protagonist,Soundtrack,Relaxing,Indie,Cute,Casual,Grid-Based Movement,Nature","['English', 'French', 'Italian', 'German', 'Korean', 'Polish', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Ukrainian', 'Japanese', 'Portuguese - Brazil', 'Spanish - Latin America']",Witch Beam,CULT Games
411970,TY the Tasmanian Tiger 2,2017-12-12,2017,Krome Studios,Brisbane,QLD,Queensland,Studio,,5.24,75000.0,5,707,42,749,94.4,,742,538,406,True,False,False,"Action,Adventure,Indie","Single-player,Multi-player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play Together,Family Sharing","Adventure,Action,Indie,3D Platformer,Classic,Open World,Platformer,Singleplayer,Third Person,Great Soundtrack,Remake,Retro,Family Friendly,Collectathon,Early Access","['English', 'French', 'German', 'Italian', 'Spanish - Spain', 'Danish', 'Swedish']",Krome Studios,Krome Studios
329620,Across the Rhine,2014-11-06,2014,MicroProse,,,,Publisher,,1.04,10000.0,0,19,13,32,59.4,,0,111,111,True,True,True,Strategy,"Single-player,Family Sharing","Strategy,World War II,Classic,Tanks",['English'],"MicroProse Software, Inc","Atari,Nightdive Studios"
1335830,Len's Island,2025-06-19,2025,Flow Studio,Brisbane,QLD,Queensland,Studio,PC,16.24,150000.0,40,3362,562,3924,85.7,,5228,621,377,True,True,False,"Action,Adventure,Indie,RPG","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Steam Cloud,Family Sharing","Open World Survival Craft,Farming,Dungeon Crawler,Building,Survival,Nature,Open World,Crafting,Sandbox,Exploration,Mystery,Early Access,Adventure,Action,Combat,Singleplayer,Base-Building,PvE,Procedural Generation,Cinematic","['English', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Thai', 'French', 'Korean', 'Russian', 'Portuguese - Brazil', 'Italian', 'Traditional Chinese', 'Japanese']",Flow Studio,"Flow Studio,Fireshine Games"
2788520,Cozy Caravan,2024-05-16,2024,5 Lives Studios,Brisbane,QLD,Queensland,Studio,PC,19.99,35000.0,13,502,31,533,94.2,,567,416,761,True,False,False,"Adventure,Casual,Indie,Early Access","Single-player,Partial Controller Support,Steam Cloud,Family Sharing","Early Access,Cozy,Exploration,Cute,Crafting,Open World,Indie,Trading,Story Rich,Colorful,3D,3D Platformer,Life Sim,Cartoony,Stylized,Third Person,Top-Down,Agriculture,Family Friendly,Character Customization","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Dutch', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Turkish']",5 Lives Studios,5 Lives Studios
396710,The Adventure Pals,2018-04-03,2018,Massive Monster,Melbourne,VIC,Victoria,Studio,Service,1.49,350000.0,5,1724,145,1869,92.2,78,948,625,413,True,True,False,"Action,Adventure,Indie,RPG","Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together,Family Sharing","Adventure,Platformer,Action,Indie,RPG,Local Co-Op,Funny,Singleplayer,Family Friendly,Colorful,Cute,Great Soundtrack,Kickstarter,Co-op,2D,Local Multiplayer,Casual",['English'],Massive Monster,Armor Games Studios
1628620,World Boss,2023-06-26,2023,Playside Studios,Melbourne,VIC,Victoria,Studio,Mobile|PC,0.0,0.0,0,0,0,0,,,0,0,0,True,False,False,"Action,Free To Play","Multi-player,PvP,Online PvP,Steam Achievements,In-App Purchases,Partial Controller Support",,['English'],PlaySide,PlaySide
327400,Sid Meier's Colonization (Classic),2014-10-09,2014,MicroProse,,,,Publisher,,1.04,75000.0,136,961,43,1004,95.7,,978,807,387,True,True,True,"Adventure,Simulation","Single-player,Family Sharing","Simulation,Adventure,Turn-Based Strategy,Strategy,Classic,Retro,4X,Historical,Economy,Singleplayer,Pixel Graphics,Turn-Based,Colony Sim","['English', 'French', 'German', 'Spanish - Spain']","MicroProse Software, Inc","Atari,Nightdive Studios"
476620,Call of Duty®: WWII,2017-11-02,2017,Sledgehammer Games,Melbourne,VIC,Victoria,Studio,,19.79,750000.0,75,11394,8523,19917,57.2,,31571,2398,583,True,False,False,Action,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Steam Achievements,Full controller support,Steam Trading Cards,In-App Purchases,Steam Cloud,Valve Anti-Cheat enabled,Remote Play on TV,Family Sharing","World War II,FPS,Multiplayer,War,Action,Zombies,Shooter,First-Person,Singleplayer,Co-op,Violent,Gore,Historical,Story Rich,Horror,Psychological Horror,Massively Multiplayer,Female Protagonist,Open World,Heist","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']","Sledgehammer Games,Raven Software",Activision
110800,L.A. Noire,2011-11-08,2011,Team Bondi,Sydney,NSW,New South Wales,Studio,,5.99,3500000.0,150,29214,4812,34026,85.9,83,29419,1460,425,True,False,False,"Adventure,Strategy","Single-player,Steam Achievements,Partial Controller Support","Detective,Crime,Open World,Noir,Adventure,Story Rich,Mystery,Investigation,Third Person,Singleplayer,Cinematic,Action,Atmospheric,Mature,Nudity,Puzzle,Third-Person Shooter,Strategy,Thriller,3D Vision","['English', 'French', 'German', 'Italian', 'Russian', 'Spanish - Spain']","Team Bondi,Rockstar Leeds",Rockstar Games
2447240,Roving Rovers - Australian Rover Challenge 2025,2025-09-21,2025,Mini Mammoth Games,Adelaide,SA,South Australia,Studio,Mobile,0.0,0.0,0,0,0,0,,,0,0,0,True,False,False,"Casual,Indie,Simulation",Single-player,,['English'],Mini Mammoth Games,Mini Mammoth Games
345650,Without Within,2015-01-22,2015,InvertMouse,Sydney,NSW,New South Wales,Studio,,0.0,150000.0,2,1785,235,2020,88.4,,0,27,40,True,True,True,"Free To Play,Indie",Single-player,"Free to Play,Anime,Visual Novel,Female Protagonist,Indie,Short,Cute,Story Rich,Singleplayer,Funny","['English', 'Simplified Chinese', 'Traditional Chinese']",InvertMouse,InvertMouse
1969370,LEGO® Party!,2025-09-30,2025,SMG Studio,Sydney,NSW,New South Wales,Studio,Console|PC|Mobile,29.99,10000.0,0,0,0,0,,,788,253,246,True,False,False,"Action,Casual","Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play Together,Family Sharing",,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Danish', 'Dutch', 'Japanese', 'Korean', 'Polish', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese']",SMG Studio,Fictions
324740,The Warlock of Firetop Mountain,2016-08-30,2016,Tin Man Games,Melbourne,VIC,Victoria,Studio,,3.99,150000.0,0,528,180,708,74.6,70,344,160,177,True,True,True,"Action,Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Family Sharing","Adventure,Indie,Action,Choose Your Own Adventure,Board Game,RPG,Turn-Based,Fantasy,Singleplayer,Rogue-like,Dungeon Crawler,Tabletop,Isometric,Story Rich,Turn-Based Combat,Interactive Fiction,1980s,Choices Matter,Combat,Grid-Based Movement",['English'],Tin Man Games,Tin Man Games
1300490,Shooty Skies Overdrive,2020-08-06,2020,Mighty Games,Melbourne,VIC,Victoria,Studio,Mobile|Console,9.99,10000.0,0,17,2,19,89.5,,0,0,0,True,False,False,Action,"Single-player,Steam Achievements,Tracked Controller Support,VR Only,Steam Cloud,Family Sharing","Arena Shooter,Shoot 'Em Up,Bullet Hell,Shooter,Arcade,3D,Cute,VR,Action,Family Friendly,Cats,6DOF,Retro,1980s,Singleplayer","['English', 'French', 'German', 'Japanese', 'Korean', 'Spanish - Latin America', 'Russian']",Mighty Games,Mighty Games
228440,Cubemen 2,2013-04-08,2013,3 Sprockets,Melbourne,VIC,Victoria,Studio,PC|Console|Mobile,7.99,75000.0,0,157,72,229,68.6,68,123,104,105,True,True,True,"Indie,Strategy","Single-player,Multi-player,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Cloud,Stats,Steam Leaderboards,Includes level editor,Family Sharing","Indie,Strategy,Tower Defense,Multiplayer,Singleplayer",['English'],3 Sprockets,3 Sprockets
553520,Trainz Railroad Simulator 2019,2019-01-07,2019,N3V Games,Helensvale,QLD,Queensland,Publisher,,7.99,75000.0,195,1901,593,2494,76.2,,2482,5383,371,True,True,False,Simulation,"Single-player,Multi-player,Co-op,Steam Achievements,Includes level editor,Family Sharing","Simulation,Trains,Driving,Open World,Building,Sandbox,Multiplayer,Singleplayer","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Czech', 'Dutch', 'Polish', 'Portuguese - Portugal', 'Simplified Chinese']",N3V Games,N3V Games
3019370,Malware,2024-07-31,2024,Odd Games,Adelaide,SA,South Australia,Studio,Mobile,2.09,75000.0,4,941,119,1060,88.8,,1049,116,137,True,False,False,"Casual,Indie,Simulation,Strategy","Single-player,Family Sharing","Casual,Simulation,Puzzle,Singleplayer,Strategy,Point & Click,Hidden Object,Clicker,1990's,Life Sim,2D,Retro,Detective,Memes,Logic,Psychological Horror,Hacking,Indie,Text-Based,Linear","['English', 'French', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Korean']",Odd Games,Odd Games
329660,Silent Service,2014-11-06,2014,MicroProse,,,,Publisher,,1.04,10000.0,0,19,13,32,59.4,,0,0,0,True,True,True,Simulation,"Single-player,Family Sharing","Simulation,Submarine,Retro,Naval,1980s,Classic",['English'],"MicroProse Software, Inc","Atari,Nightdive Studios"
411960,TY the Tasmanian Tiger,2016-12-12,2016,Krome Studios,Brisbane,QLD,Queensland,Studio,,5.24,150000.0,9,2544,52,2596,98.0,,2462,455,409,True,False,False,"Action,Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Family Sharing","3D Platformer,Collectathon,Platformer,Action,Adventure,Indie,Soundtrack,Funny,Cartoony,Colorful,Third Person,Retro,Family Friendly,Foreign,Singleplayer,Nostalgia,Controller,Remake,Story Rich,Linear","['English', 'French', 'Italian', 'German', 'Spanish - Spain']",Krome Studios,Krome Studios
1704620,Harrier Jump Jet,2022-01-21,2022,MicroProse,,,,Publisher,,1.04,10000.0,0,3,0,3,100.0,,0,0,0,True,False,False,Simulation,"Single-player,Family Sharing","Simulation,Flight,Pixel Graphics,1980s,Jet,Military,Combat",['English'],MIcroprose,Atari
1614270,Submerged: Hidden Depths,2022-03-09,2022,Uppercut Games,Canberra,ACT,Australian Capital Territory,Studio,Console|PC|Mobile,29.99,35000.0,2,666,73,739,90.1,,666,185,208,True,False,False,Adventure,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Exploration,Relaxing,Female Protagonist,Walking Simulator,3D,Open World,Family Friendly,Atmospheric,Colorful,Emotional,Nature,Adventure,Singleplayer,Collectathon,Post-apocalyptic,Third Person,Controller,Multiplayer,Puzzle-Platformer,Epic","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Portuguese - Portugal', 'Danish', 'Finnish', 'Korean', 'Norwegian', 'Russian', 'Swedish', 'Polish', 'Portuguese - Brazil', 'Simplified Chinese', 'Traditional Chinese', 'Turkish']",Uppercut Games Pty Ltd,Uppercut Games Pty Ltd
1272550,PHANTOM GALAXIES™,2023-11-15,2023,Blowfish Studios,Sydney,NSW,New South Wales,Publisher,Indie,0.0,10000.0,0,0,0,0,,,0,0,0,True,False,False,"Action,Adventure,RPG,Early Access","Multi-player,PvP,Online PvP,Co-op,Online Co-op,In-App Purchases",,"['English', 'French', 'German', 'Japanese', 'Russian', 'Simplified Chinese', 'Spanish - Spain']",Blowfish Studios,Blowfish Studios
3246090,No Way Home,2025-06-16,2025,SMG Studio,Sydney,NSW,New South Wales,Studio,Console|PC|Mobile,3.49,10000.0,0,0,0,0,,,0,0,0,True,True,False,"Action,Adventure,Casual,Indie","Single-player,Steam Achievements,Full controller support,Camera Comfort,Custom Volume Controls,Playable without Timed Input,Steam Cloud,Steam Leaderboards,Remote Play Together,Family Sharing",,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Turkish', 'Dutch']",SMG Studio,SMG Studio
1223910,Tennis World Tour 2,2020-09-24,2020,Big Ant Studios,Melbourne,VIC,Victoria,Studio,Console|PC,5.99,35000.0,2,148,177,325,45.5,,187,1068,1077,True,False,False,"Simulation,Sports","Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards,Remote Play Together,Family Sharing","Sports,Tennis,Multiplayer,Local Multiplayer,Singleplayer,Artificial Intelligence,Character Customization,3D,Third Person,Realistic,4 Player Local,Co-op,Local Co-Op,Online Co-Op,Top-Down,Split Screen,Modern,PvP,Simulation,Management","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",Big Ant Studios,Nacon
209650,Call of Duty®: Advanced Warfare - Gold Edition,2014-11-03,2014,Sledgehammer Games,Melbourne,VIC,Victoria,Studio,,19.79,350000.0,63,16240,8817,25057,64.8,78,10779,478,302,True,False,False,Action,"Single-player,Multi-player,Steam Achievements,Full controller support,Steam Cloud,Valve Anti-Cheat enabled,Steam Leaderboards,Remote Play on TV,Family Sharing","Dog,FPS,Action,Multiplayer,Shooter,Futuristic,First-Person,Sci-fi,Singleplayer,Linear,America,War,Quick-Time Events,Military,Illuminati,Online Co-Op,Co-op,PvP,Fast-Paced,Mechs","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian']","Sledgehammer Games,Raven Software",Activision
2142920,Bomber 3,2024-01-23,2024,MicroProse,,,,Publisher,,3.99,10000.0,0,11,8,19,57.9,,0,0,0,True,False,False,"Action,Adventure,Simulation,Strategy","Single-player,Family Sharing","Simulation,Strategy,World War II,Flight,Realistic,Action-Adventure,War,Choices Matter,Wargame,Action,Adventure,2D,Cinematic,Military,Combat,Singleplayer",['English'],"Deadly Games,MicroProse Software",MicroProse Software
1927740,Monument Valley 2,2022-07-12,2022,ustwo,,,,Studio,,2.79,350000.0,31,2780,230,3010,92.4,,3039,112,111,True,False,False,"Adventure,Casual,Indie,Strategy","Single-player,Steam Achievements,Full controller support,Mouse Only Option,Playable without Timed Input,Save Anytime,Stereo Sound,Steam Cloud,Family Sharing","Casual,Strategy,Puzzle,Action,Design & Illustration,Point & Click,Exploration,Puzzle-Platformer,Precision Platformer,3D,Third Person,Atmospheric,Emotional,Fantasy,Mystery,Relaxing,Female Protagonist,Linear,Singleplayer,Adventure","['English', 'French', 'German', 'Dutch', 'Japanese', 'Korean', 'Portuguese - Portugal', 'Russian', 'Simplified Chinese', 'Swedish', 'Traditional Chinese', 'Turkish', 'Italian', 'Spanish - Spain']",ustwo games,ustwo games
857980,Void Bastards,2019-05-28,2019,Blue Manchu,Canberra,ACT,Australian Capital Territory,Studio,Indie,8.99,350000.0,11,4527,739,5266,86.0,81,3831,496,248,True,True,False,"Action,Strategy","Single-player,Steam Achievements,Full controller support,Steam Cloud,Remote Play on TV,Family Sharing","FPS,Action Roguelike,Singleplayer,Shooter,Rogue-like,Immersive Sim,Stealth,Comic Book,First-Person,Strategy,Procedural Generation,Space,Stylized,Sci-fi,Action,Crafting,Indie,Rogue-lite,Gore,Violent","['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",Blue Manchu,Blue Manchu
1343140,Choices That Matter: And The Sun Went Out,2020-11-03,2020,Tin Man Games,Melbourne,VIC,Victoria,Studio,,1.19,35000.0,0,17,7,24,70.8,,0,0,0,True,True,False,Indie,"Single-player,Family Sharing","Choose Your Own Adventure,Interactive Fiction,Multiple Endings,Text-Based,Noir,Sci-fi,Mystery,Detective,Science,Visual Novel,Drama,Conversation,Minimalist,Emotional,Choices Matter,Adventure,Singleplayer,Indie",['English'],Tin Man Games,Tin Man Games
347270,Knights of the Sky,2015-04-01,2015,MicroProse,,,,Publisher,,1.04,10000.0,0,16,16,32,50.0,,0,2176,2176,True,False,True,"Action,Simulation","Single-player,Family Sharing","Simulation,Action,World War I,Retro,Flight",['English'],"MicroProse Software, Inc","Nightdive Studios,Atari"
2694420,KILL KNIGHT,2024-10-02,2024,Playside Studios,Melbourne,VIC,Victoria,Studio,Mobile|PC,7.49,150000.0,12,1485,91,1576,94.2,88,1629,250,106,True,False,False,Action,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Stats,Family Sharing","Stylized,Bullet Hell,Top-Down Shooter,Arcade,Hack and Slash,Score Attack,Difficult,Indie,Twin Stick Shooter,Shooter,Action,Bullet Time,Controller,Singleplayer,Casual,Gothic,Blood,Demons,Isometric,Dark Fantasy","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",PlaySide,PlaySide
514130,European Air War,2022-06-16,2022,MicroProse,,,,Publisher,,6.99,10000.0,1,48,8,56,85.7,,0,0,0,True,False,False,Simulation,"Single-player,Multi-player,PvP,LAN PvP,Co-op,LAN Co-op,Steam Cloud,Family Sharing","Simulation,Flight,World War II,Retro,Combat,Singleplayer,PvP,Local Co-Op,Local Multiplayer,Co-op,Multiplayer,War",['English'],MicroProse Software,MicroProse Software
2449280,Project Fireball,2024-11-27,2024,Gameloft,Brisbane,QLD,Queensland,Publisher,,0.0,10000.0,0,0,0,0,,,0,11,11,True,False,False,"Action,Casual,Sports,Free To Play","Multi-player,PvP,Online PvP,Co-op,Online Co-op,Partial Controller Support,Family Sharing",,"['English', 'French', 'Italian', 'German', 'Polish', 'Portuguese - Brazil', 'Spanish - Latin America']",Gameloft,Gameloft
353890,Casey Powell Lacrosse 16,2016-03-08,2016,Big Ant Studios,Melbourne,VIC,Victoria,Studio,Console|PC,19.99,10000.0,1,88,20,108,81.5,,0,24,24,True,False,False,Sports,"Single-player,Multi-player,Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play on TV,Remote Play Together,Family Sharing","Sports,Action,Simulation",['English'],"Big Ant Studios,Crosse Studios",Big Ant Studios
1426450,Age of Darkness: Final Stand,2025-01-15,2025,Playside Studios,Melbourne,VIC,Victoria,Studio,Mobile|PC,13.99,350000.0,176,7267,2196,9463,76.8,,9037,1013,482,True,False,False,Strategy,"Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Steam Trading Cards,Steam Cloud,Family Sharing","Tower Defense,Action RTS,RTS,PvE,Strategy,Base-Building,3D,Dark Fantasy,Stylized,Fantasy,Medieval,Tactical,Atmospheric,Building,Survival,Co-op,Dark,Multiplayer,Resource Management,Combat","['English', 'French', 'German', 'Polish', 'Russian', 'Simplified Chinese', 'Spanish - Spain', 'Spanish - Latin America']",PlaySide,PlaySide
1089570,AO Tennis 2 Tools,2019-12-19,2019,Big Ant Studios,Melbourne,VIC,Victoria,Studio,Console|PC,0.0,35000.0,0,25,22,47,53.2,,0,32,40,True,False,False,Sports,"Single-player,Full controller support,Steam Cloud","Sports,Local Multiplayer,Co-op,Character Customization,Singleplayer","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",Big Ant Studios,Nacon
262120,Toy Soldiers: Complete,2016-02-17,2016,Krome Studios,Brisbane,QLD,Queensland,Studio,,8.99,350000.0,6,965,248,1213,79.6,,955,491,378,True,False,False,"Action,Casual,Indie,Simulation,Strategy","Single-player,Multi-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Family Sharing","Tower Defense,Action,Strategy,Casual,Indie,Multiplayer,Simulation,Co-op,Cold War,Shooter,War,Singleplayer,Arcade,Local Co-Op,World War I,RTS,World War II",['English'],"Signal Studios,Krome Studios",Signal Studios
42680,Call of Duty®: Modern Warfare® 3 (2011),2011-11-08,2011,Sledgehammer Games,Melbourne,VIC,Victoria,Studio,,19.99,3500000.0,357,21320,3686,25006,85.3,,14665,1097,482,True,False,False,Action,"Single-player,Multi-player,Co-op,Steam Achievements,Steam Cloud,Valve Anti-Cheat enabled,Family Sharing","Action,FPS,Multiplayer,Shooter,First-Person,War,Singleplayer,Online Co-Op,Military,Co-op,Casual,Story Rich,Survival,Controller,Linear,Point & Click,Adventure,Masterpiece,Zombies,Family Friendly","['English', 'German', 'Italian', 'Spanish - Spain', 'French']","Infinity Ward,Sledgehammer Games",Activision
1815780,Asphalt Legends,2022-08-02,2022,Gameloft,Brisbane,QLD,Queensland,Publisher,,0.0,0.0,0,0,0,0,,,0,0,0,True,False,False,"Action,Adventure,Racing,Sports,Free To Play","Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,In-App Purchases,Remote Play Together",,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Thai', 'Traditional Chinese', 'Turkish', 'Portuguese - Portugal', 'Spanish - Latin America', 'Indonesian']",Gameloft,Gameloft
349530,TableTop Cricket,2015-02-25,2015,Big Ant Studios,Melbourne,VIC,Victoria,Studio,Console|PC,9.99,10000.0,0,19,11,30,63.3,,0,0,0,True,False,False,"Casual,Indie,Sports","Single-player,Multi-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Family Sharing","Sports,Indie,Casual,Cricket",['English'],Big Ant Studios,Big Ant Studios
3132930,Monument Valley 3,2025-07-22,2025,ustwo,,,,Studio,,11.24,10000.0,0,0,0,0,,,1473,63,91,True,False,False,"Adventure,Casual,Indie,Strategy","Single-player,Steam Achievements,Full controller support,Camera Comfort,Color Alternatives,Mouse Only Option,Playable without Timed Input,Save Anytime,Steam Cloud,Family Sharing",,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Spanish - Latin America', 'Swedish', 'Traditional Chinese', 'Turkish', 'Danish', 'Dutch', 'Russian', 'Simplified Chinese', 'Ukrainian', 'Vietnamese', 'Filipino', 'Malay']",ustwo games,ustwo games
3468650,Cricket 26 - The Official Game of the Ashes,2025-11-19,2025,Big Ant Studios,Melbourne,VIC,Victoria,Studio,Console|PC,59.99,10000.0,0,0,0,0,,,314,0,0,True,False,False,Sports,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,In-App Purchases,Partial Controller Support,Steam Cloud,Family Sharing",,['English'],Big Ant Studios,Nacon
1781380,Jumphobia: Homeward Bound,2022-04-06,2022,Wix Games,Brighton,VIC,Victoria,Studio,Indie,9.99,35000.0,0,12,0,12,100.0,,0,0,0,True,True,False,"Adventure,Casual,Indie","Single-player,Full controller support,Steam Cloud,Includes level editor,Family Sharing","Side Scroller,Precision Platformer,2D Platformer,Puzzle-Platformer,Puzzle,Platformer,Action-Adventure,Character Customization,2.5D,Cute,Cyberpunk,Lore-Rich,Post-apocalyptic,Controller,Action,Cartoony,Stylized,Dystopian,Sci-fi,Dog",['English'],Wix Games,Wix Games
1703040,Decision in the Desert,2021-11-30,2021,MicroProse,,,,Publisher,,1.39,35000.0,0,2,2,4,50.0,,0,0,0,True,False,False,"Simulation,Strategy","Single-player,Family Sharing","Simulation,Strategy,Turn-Based Strategy,Political Sim,Real Time Tactics,Wargame,Minimalist,Pixel Graphics,Top-Down,Historical,Tactical,World War II,Choices Matter,Singleplayer",['English'],Microprose,Atari
593070,Digby Extreme,2017-10-16,2017,3 Sprockets,Melbourne,VIC,Victoria,Studio,PC|Console|Mobile,4.99,10000.0,0,39,4,43,90.7,,0,0,0,True,True,True,"Action,Casual,Indie","Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play Together,Family Sharing","Indie,Action,Casual","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",3 Sprockets,3 Sprockets
7730,X-COM: Interceptor,2008-09-04,2008,MicroProse,,,,Publisher,,1.24,150000.0,0,114,95,209,54.5,,156,95,56,True,False,False,Strategy,"Single-player,Multi-player,Family Sharing","Strategy,Sci-fi,Space,Space Sim,Flight,Singleplayer,Aliens,Simulation,Classic",['English'],"MicroProse Software, Inc",2K
367520,Hollow Knight,2017-02-24,2017,Team Cherry,Adelaide,SA,South Australia,Other,Indie|PC,7.49,7500000.0,4912,403641,12305,415946,97.0,87,455843,2087,860,True,True,True,"Action,Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Family Sharing","Metroidvania,Souls-like,Platformer,Great Soundtrack,2D,Difficult,Indie,Singleplayer,Atmospheric,Exploration,Adventure,Story Rich,Hand-drawn,Multiple Endings,Action,Dark Fantasy,Open World,Cute,Controller,Side Scroller","['English', 'French', 'German', 'Spanish - Spain', 'Korean', 'Simplified Chinese', 'Italian', 'Portuguese - Brazil', 'Russian', 'Japanese']",Team Cherry,Team Cherry
